MaPhieu,ThoiDiemOnline,ThoiGianOnline
025188,09:02:00,00:08:00
025189,16:51:00,00:54:00
025190,17:23:00,00:43:00
025191,17:51:00,00:24:00
025192,13:07:00,01:36:00
025193,18:33:00,01:15:00
025194,14:10:00,01:05:00
025195,18:01:00,01:56:00
025196,10:24:00,00:08:00
025197,21:17:00,01:05:00
025198,14:38:00,01:41:00
025199,19:15:00,00:53:00
025200,11:24:00,01:39:00
025201,17:34:00,00:29:00
025202,17:27:00,00:54:00
025203,13:35:00,00:30:00
025204,17:24:00,00:38:00
025205,12:49:00,01:12:00
025206,15:04:00,01:18:00
025207,16:23:00,01:46:00
025208,19:47:00,00:13:00
025209,13:29:00,01:34:00
025210,16:59:00,01:37:00
025211,12:06:00,00:26:00
025212,12:10:00,00:10:00
025213,13:15:00,00:57:00
025214,09:38:00,00:26:00
025215,20:34:00,01:18:00
025216,17:39:00,01:27:00
025217,13:39:00,00:56:00
025218,11:22:00,00:32:00
025219,20:23:00,01:28:00
025220,11:58:00,01:25:00
025221,10:24:00,00:03:00
025222,21:10:00,00:32:00
025223,14:34:00,00:18:00
025224,11:46:00,01:18:00
025225,21:36:00,01:01:00
025226,16:09:00,01:03:00
025227,17:32:00,00:14:00
025228,19:59:00,00:36:00
025229,16:28:00,00:30:00
025230,18:39:00,00:33:00
025231,15:59:00,00:13:00
025232,11:16:00,01:04:00
025233,20:35:00,01:01:00
025234,09:18:00,00:43:00
025235,15:25:00,00:09:00
025236,09:21:00,00:36:00
025237,09:13:00,01:39:00
025238,21:59:00,01:51:00
025239,21:51:00,00:16:00
025240,10:30:00,01:03:00
025241,21:51:00,01:16:00
025242,15:35:00,01:18:00
025243,11:10:00,01:30:00
025244,20:35:00,01:34:00
025245,13:50:00,00:14:00
025246,15:11:00,01:30:00
025247,17:50:00,00:59:00
025248,21:20:00,01:40:00
025249,20:40:00,00:18:00
025250,15:04:00,00:54:00
025251,21:17:00,01:25:00
025252,13:48:00,00:02:00
025253,17:60:00,01:00:00
025254,12:35:00,01:10:00
025255,17:48:00,00:55:00
025256,21:55:00,00:41:00
025257,10:50:00,01:23:00
025258,18:33:00,00:43:00
025259,15:28:00,01:23:00
025260,16:29:00,01:31:00
025261,13:55:00,00:20:00
025262,13:07:00,01:07:00
025263,13:35:00,00:32:00
025264,15:11:00,00:55:00
025265,13:41:00,01:26:00
025266,16:56:00,01:52:00
025267,21:32:00,00:30:00
025268,18:34:00,00:10:00
025269,09:12:00,01:41:00
025270,10:54:00,00:24:00
025271,19:14:00,00:13:00
025272,16:13:00,00:49:00
025273,14:46:00,00:24:00
025274,12:44:00,00:55:00
025275,21:59:00,00:55:00
025276,13:20:00,00:20:00
025277,20:03:00,01:38:00
025278,21:23:00,01:32:00
025279,13:00:00,01:34:00
025280,11:49:00,01:21:00
025281,11:47:00,01:21:00
025282,11:28:00,00:24:00
025283,13:55:00,00:18:00
025284,12:16:00,00:10:00
025285,19:19:00,01:44:00
025286,13:50:00,00:15:00
025287,11:01:00,01:39:00
025288,13:44:00,01:17:00
025289,19:31:00,01:50:00
025290,10:60:00,00:29:00
025291,21:26:00,01:13:00
025292,12:05:00,00:34:00
025293,12:19:00,01:43:00
025294,14:50:00,00:18:00
025295,15:12:00,00:16:00
025296,21:11:00,00:02:00
025297,12:24:00,01:10:00
025298,13:07:00,00:50:00
025299,16:25:00,00:03:00
025300,18:39:00,00:51:00
025301,18:56:00,00:16:00
025302,19:29:00,01:05:00
025303,20:12:00,01:51:00
025304,18:41:00,01:47:00
025305,15:12:00,01:51:00
025306,17:44:00,00:40:00
025307,10:45:00,01:10:00
025308,13:44:00,01:27:00
025309,16:52:00,00:06:00
025310,18:37:00,01:34:00
025311,20:33:00,00:45:00
025312,21:49:00,00:05:00
025313,13:14:00,01:51:00
025314,16:45:00,01:07:00
025315,16:46:00,00:29:00
025316,14:24:00,00:26:00
025317,13:37:00,01:48:00
025318,15:48:00,00:23:00
025319,19:36:00,00:51:00
025320,21:39:00,00:34:00
025321,14:08:00,01:18:00
025322,11:10:00,00:17:00
025323,11:17:00,01:47:00
025324,19:44:00,00:26:00
025325,17:01:00,00:41:00
025326,10:01:00,00:12:00
025327,13:48:00,00:37:00
025328,18:55:00,00:20:00
025329,17:59:00,01:24:00
025330,13:40:00,00:08:00
025331,21:16:00,00:18:00
025332,18:02:00,00:44:00
025333,20:44:00,01:46:00
025334,21:01:00,00:40:00
025335,12:16:00,01:53:00
025336,10:33:00,01:05:00
025337,10:01:00,00:34:00
025338,10:53:00,00:17:00
025339,19:06:00,01:12:00
025340,14:44:00,01:01:00
025341,12:16:00,00:46:00
025342,12:51:00,00:00:00
025343,18:10:00,01:48:00
025344,12:14:00,01:34:00
025345,17:49:00,01:07:00
025346,10:18:00,00:57:00
025347,17:54:00,00:14:00
025348,15:43:00,01:12:00
025349,17:60:00,01:01:00
025350,20:07:00,01:13:00
025351,21:36:00,00:22:00
025352,18:48:00,01:50:00
025353,13:26:00,01:08:00
025354,15:21:00,00:59:00
025355,21:19:00,00:15:00
025356,19:01:00,00:18:00
025357,13:29:00,00:13:00
025358,16:34:00,00:33:00
025359,16:39:00,00:16:00
025360,20:15:00,00:09:00
025361,21:50:00,01:06:00
025362,16:48:00,01:12:00
025363,20:33:00,01:19:00
025364,11:07:00,00:23:00
025365,19:38:00,01:07:00
025366,10:28:00,00:22:00
025367,13:05:00,00:28:00
025368,15:04:00,01:06:00
025369,13:57:00,00:38:00
025370,09:43:00,00:21:00
025371,10:45:00,01:52:00
025372,10:36:00,01:04:00
025373,14:23:00,00:20:00
025374,15:09:00,01:53:00
025375,16:21:00,00:02:00
025376,16:33:00,00:32:00
025377,20:55:00,00:01:00
025378,17:21:00,01:11:00
025379,11:47:00,01:07:00
025380,16:17:00,00:54:00
025381,12:05:00,01:02:00
025382,10:15:00,00:51:00
025383,09:10:00,01:35:00
025384,17:05:00,01:59:00
025385,12:25:00,01:59:00
025386,11:28:00,01:32:00
025387,15:35:00,00:36:00
025388,21:05:00,01:58:00
025389,10:17:00,01:32:00
025390,17:59:00,00:13:00
025391,09:38:00,01:22:00
025392,10:45:00,00:54:00
025393,21:60:00,00:29:00
025394,09:35:00,00:55:00
025395,15:36:00,01:10:00
025396,15:24:00,00:43:00
025397,10:44:00,00:46:00
025398,17:40:00,00:46:00
025399,10:57:00,00:20:00
025400,15:39:00,01:07:00
025401,09:07:00,00:59:00
025402,14:55:00,00:45:00
025403,14:32:00,00:08:00
025404,12:53:00,01:25:00
025405,15:31:00,00:19:00
025406,09:18:00,00:56:00
025407,19:23:00,00:16:00
025408,17:01:00,00:59:00
025409,17:11:00,01:37:00
025410,11:09:00,00:21:00
025411,20:14:00,00:34:00
025412,14:05:00,00:53:00
025413,20:19:00,00:23:00
025414,15:06:00,00:06:00
025415,21:15:00,01:40:00
025416,11:52:00,01:20:00
025417,16:52:00,01:29:00
025418,11:05:00,01:25:00
025419,14:15:00,01:29:00
025420,20:08:00,01:22:00
025421,19:57:00,00:04:00
025422,10:21:00,00:44:00
025423,10:34:00,00:05:00
025424,15:15:00,01:46:00
025425,13:06:00,01:57:00
025426,15:21:00,00:00:00
025427,13:14:00,01:05:00
025428,10:43:00,01:07:00
025429,21:35:00,01:28:00
025430,10:08:00,01:41:00
025431,16:20:00,01:52:00
025432,19:42:00,00:57:00
025433,21:24:00,01:52:00
025434,09:56:00,00:13:00
025435,09:21:00,01:07:00
025436,14:04:00,01:37:00
025437,15:32:00,01:06:00
025438,16:00:00,01:19:00
025439,17:56:00,00:44:00
025440,19:28:00,01:53:00
025441,09:42:00,01:43:00
025442,18:49:00,01:10:00
025443,21:31:00,01:01:00
025444,17:36:00,01:13:00
025445,21:33:00,00:27:00
025446,12:26:00,01:27:00
025447,11:40:00,00:17:00
025448,17:10:00,00:35:00
025449,09:40:00,01:44:00
025450,11:30:00,00:56:00
025451,20:20:00,01:18:00
025452,16:23:00,00:54:00
025453,17:16:00,01:40:00
025454,13:17:00,01:19:00
025455,14:11:00,01:25:00
025456,20:06:00,00:53:00
025457,11:54:00,01:04:00
025458,17:31:00,01:51:00
025459,13:08:00,00:00:00
025460,19:42:00,00:05:00
025461,12:26:00,01:48:00
025462,18:19:00,01:33:00
025463,16:45:00,00:44:00
025464,15:16:00,01:34:00
025465,15:59:00,01:09:00
025466,10:25:00,00:55:00
025467,21:01:00,00:05:00
025468,14:06:00,00:18:00
025469,14:11:00,00:29:00
025470,20:23:00,00:29:00
025471,18:17:00,00:58:00
025472,10:26:00,00:27:00
025473,10:05:00,00:47:00
025474,10:24:00,01:34:00
025475,17:15:00,01:30:00
025476,12:31:00,01:47:00
025477,21:56:00,01:51:00
025478,11:56:00,00:52:00
025479,09:39:00,01:20:00
025480,13:60:00,01:33:00
025481,21:23:00,01:31:00
025482,20:57:00,01:49:00
025483,12:41:00,00:00:00
025484,11:40:00,00:13:00
025485,11:03:00,01:54:00
025486,20:27:00,01:02:00
025487,16:49:00,00:40:00
025488,17:47:00,00:37:00
025489,21:35:00,00:03:00
025490,20:33:00,00:02:00
025491,19:12:00,01:13:00
025492,18:44:00,01:49:00
025493,14:27:00,01:51:00
025494,12:10:00,00:18:00
025495,21:44:00,00:21:00
025496,21:10:00,01:39:00
025497,21:02:00,01:11:00
025498,20:05:00,00:46:00
025499,20:27:00,00:18:00
025500,16:47:00,00:43:00
025501,19:49:00,01:42:00
025502,13:37:00,00:19:00
025503,09:06:00,00:00:00
025504,18:14:00,00:50:00
025505,11:10:00,01:25:00
025506,10:31:00,01:20:00
025507,11:54:00,00:39:00
025508,11:60:00,00:45:00
025509,16:17:00,01:41:00
025510,11:15:00,01:56:00
025511,13:52:00,01:10:00
025512,21:28:00,00:05:00
025513,20:11:00,00:15:00
025514,20:50:00,01:44:00
025515,14:35:00,00:60:00
025516,20:21:00,00:15:00
025517,16:37:00,01:42:00
025518,16:19:00,01:06:00
025519,18:52:00,01:54:00
025520,11:37:00,00:24:00
025521,12:33:00,00:41:00
025522,13:11:00,00:52:00
025523,11:45:00,01:43:00
025524,19:51:00,00:18:00
025525,13:18:00,00:10:00
025526,21:56:00,00:55:00
025527,12:44:00,01:55:00
025528,20:53:00,00:40:00
025529,12:42:00,01:11:00
025530,20:10:00,01:40:00
025531,12:52:00,00:00:00
025532,19:43:00,01:49:00
025533,19:32:00,00:53:00
025534,17:32:00,00:31:00
025535,10:48:00,00:10:00
025536,15:48:00,00:37:00
025537,18:02:00,01:33:00
025538,14:41:00,00:37:00
025539,11:16:00,00:56:00
025540,12:21:00,01:27:00
025541,20:36:00,01:47:00
025542,12:38:00,01:17:00
025543,14:59:00,00:52:00
025544,15:19:00,01:27:00
025545,10:47:00,01:43:00
025546,14:35:00,01:00:00
025547,16:24:00,01:25:00
025548,16:02:00,01:42:00
025549,12:11:00,00:54:00
025550,10:51:00,01:00:00
025551,14:36:00,01:51:00
025552,14:29:00,01:07:00
025553,09:23:00,00:13:00
025554,09:45:00,00:03:00
025555,20:10:00,01:05:00
025556,12:07:00,00:57:00
025557,18:53:00,01:08:00
025558,21:34:00,00:46:00
025559,16:08:00,01:06:00
025560,11:37:00,00:21:00
025561,16:10:00,01:51:00
025562,18:15:00,01:53:00
025563,21:60:00,00:30:00
025564,21:55:00,01:51:00
025565,17:25:00,00:29:00
025566,20:52:00,00:56:00
025567,18:59:00,00:13:00
025568,21:59:00,01:49:00
025569,13:50:00,00:13:00
025570,21:44:00,01:45:00
025571,19:36:00,01:33:00
025572,15:23:00,01:26:00
025573,09:28:00,01:05:00
025574,16:23:00,01:43:00
025575,18:38:00,01:49:00
025576,11:25:00,01:11:00
025577,12:24:00,01:41:00
025578,15:56:00,00:11:00
025579,15:13:00,00:31:00
025580,15:50:00,01:31:00
025581,15:49:00,00:47:00
025582,13:23:00,01:09:00
025583,15:53:00,01:21:00
025584,16:53:00,00:20:00
025585,16:45:00,00:31:00
025586,10:01:00,00:05:00
025587,10:09:00,00:05:00
025588,20:16:00,01:37:00
025589,17:31:00,00:22:00
025590,15:18:00,00:01:00
025591,11:50:00,00:20:00
025592,16:55:00,01:47:00
025593,12:14:00,00:22:00
025594,21:50:00,01:23:00
025595,09:12:00,00:30:00
025596,18:08:00,01:23:00
025597,13:55:00,00:17:00
025598,11:53:00,00:57:00
025599,11:22:00,00:13:00
025600,18:34:00,00:31:00
025601,14:20:00,01:40:00
025602,11:09:00,00:48:00
025603,11:08:00,00:15:00
025604,20:57:00,00:38:00
025605,21:34:00,00:33:00
025606,09:51:00,00:19:00
025607,20:50:00,01:06:00
025608,14:44:00,00:14:00
025609,09:47:00,00:22:00
025610,19:50:00,01:29:00
025611,17:30:00,01:08:00
025612,20:56:00,01:46:00
025613,16:45:00,01:52:00
025614,18:03:00,00:22:00
025615,15:28:00,01:30:00
025616,14:53:00,00:00:00
025617,12:01:00,00:32:00
025618,10:05:00,01:34:00
025619,17:30:00,00:37:00
025620,18:26:00,00:05:00
025621,20:52:00,01:24:00
025622,12:47:00,00:18:00
025623,12:09:00,00:27:00
025624,14:19:00,01:00:00
025625,21:59:00,00:44:00
025626,20:29:00,01:41:00
025627,12:02:00,01:13:00
025628,12:17:00,01:22:00
025629,18:20:00,01:33:00
025630,20:14:00,00:48:00
025631,10:28:00,01:05:00
025632,20:06:00,01:15:00
025633,14:01:00,00:08:00
025634,19:02:00,00:02:00
025635,20:32:00,00:00:00
025636,14:51:00,00:48:00
025637,09:22:00,00:11:00
025638,17:03:00,01:32:00
025639,17:47:00,00:32:00
025640,21:28:00,01:13:00
025641,14:08:00,00:57:00
025642,14:02:00,01:04:00
025643,17:16:00,00:25:00
025644,19:10:00,00:07:00
025645,09:15:00,01:50:00
025646,17:23:00,01:14:00
025647,21:39:00,00:24:00
025648,16:03:00,00:51:00
025649,19:47:00,01:59:00
025650,13:22:00,01:17:00
025651,13:21:00,00:05:00
025652,16:37:00,01:47:00
025653,13:09:00,01:57:00
025654,15:06:00,01:30:00
025655,13:20:00,00:16:00
025656,17:36:00,01:26:00
025657,10:41:00,01:57:00
025658,13:19:00,01:41:00
025659,15:50:00,00:54:00
025660,10:37:00,01:40:00
025661,10:25:00,00:08:00
025662,19:59:00,00:53:00
025663,11:07:00,00:49:00
025664,21:26:00,00:19:00
025665,17:13:00,00:49:00
025666,15:25:00,00:60:00
025667,12:35:00,00:08:00
025668,12:37:00,00:20:00
025669,19:54:00,01:31:00
025670,11:27:00,01:50:00
025671,19:06:00,01:59:00
025672,11:18:00,01:50:00
025673,10:53:00,01:52:00
025674,12:47:00,01:40:00
025675,21:44:00,00:07:00
025676,09:35:00,01:17:00
025677,20:17:00,00:32:00
025678,18:16:00,01:60:00
025679,09:17:00,01:54:00
025680,15:11:00,01:15:00
025681,11:36:00,00:00:00
025682,15:60:00,00:39:00
025683,21:09:00,00:45:00
025684,21:11:00,00:29:00
025685,14:51:00,00:43:00
025686,20:25:00,00:05:00
025687,09:04:00,01:28:00
025688,16:46:00,00:30:00
025689,09:46:00,00:18:00
025690,13:39:00,00:43:00
025691,19:17:00,00:47:00
025692,18:01:00,00:02:00
025693,17:56:00,00:11:00
025694,09:53:00,00:26:00
025695,15:23:00,01:18:00
025696,18:24:00,00:22:00
025697,13:20:00,00:20:00
025698,21:12:00,00:15:00
025699,11:24:00,00:31:00
025700,11:41:00,01:09:00
025701,17:58:00,00:50:00
025702,15:22:00,01:27:00
025703,10:10:00,00:31:00
025704,11:30:00,01:21:00
025705,11:56:00,01:26:00
025706,10:45:00,00:03:00
025707,18:33:00,01:33:00
025708,10:21:00,00:40:00
025709,10:25:00,00:47:00
025710,19:10:00,01:26:00
025711,13:37:00,01:17:00
025712,19:22:00,00:33:00
025713,11:24:00,00:60:00
025714,16:43:00,00:23:00
025715,09:25:00,01:07:00
025716,10:27:00,01:15:00
025717,09:28:00,01:36:00
025718,15:18:00,00:58:00
025719,15:30:00,01:01:00
025720,12:40:00,01:57:00
025721,16:41:00,00:17:00
025722,15:40:00,01:38:00
025723,20:26:00,00:17:00
025724,11:04:00,01:57:00
025725,10:26:00,00:04:00
025726,13:39:00,00:57:00
025727,13:37:00,00:08:00
025728,13:09:00,00:28:00
025729,16:44:00,01:35:00
025730,15:20:00,00:49:00
025731,20:28:00,00:23:00
025732,10:51:00,00:23:00
025733,21:09:00,00:00:00
025734,14:57:00,00:54:00
025735,14:52:00,00:19:00
025736,15:21:00,00:01:00
025737,16:19:00,01:31:00
025738,15:40:00,01:43:00
025739,16:13:00,00:12:00
025740,11:19:00,01:07:00
025741,19:44:00,01:48:00
025742,11:11:00,01:38:00
025743,14:41:00,00:38:00
025744,21:14:00,01:29:00
025745,21:05:00,00:45:00
025746,20:34:00,01:09:00
025747,19:47:00,00:33:00
025748,20:33:00,01:16:00
025749,18:52:00,00:10:00
025750,16:21:00,01:60:00
025751,14:31:00,01:11:00
025752,19:50:00,01:04:00
025753,11:52:00,00:07:00
025754,15:22:00,01:33:00
025755,17:59:00,00:47:00
025756,15:20:00,01:27:00
025757,15:34:00,01:32:00
025758,15:53:00,00:07:00
025759,21:57:00,01:05:00
025760,11:35:00,01:30:00
025761,19:25:00,01:28:00
025762,14:30:00,00:49:00
025763,11:46:00,01:31:00
025764,12:31:00,01:33:00
025765,15:53:00,00:37:00
025766,20:24:00,01:15:00
025767,17:03:00,00:54:00
025768,16:43:00,00:43:00
025769,09:60:00,01:41:00
025770,12:26:00,00:42:00
025771,11:18:00,00:10:00
025772,21:08:00,01:02:00
025773,09:28:00,00:07:00
025774,19:50:00,00:49:00
025775,15:03:00,00:32:00
025776,16:06:00,00:03:00
025777,12:40:00,00:45:00
025778,13:35:00,00:41:00
025779,18:27:00,01:18:00
025780,16:12:00,00:43:00
025781,21:23:00,01:21:00
025782,17:40:00,00:06:00
025783,16:50:00,01:35:00
025784,13:31:00,00:49:00
025785,09:04:00,00:20:00
025786,18:15:00,00:54:00
025787,12:36:00,01:22:00
025788,10:02:00,01:38:00
025789,11:60:00,00:49:00
025790,20:28:00,00:46:00
025791,15:46:00,00:06:00
025792,21:43:00,00:32:00
025793,19:07:00,00:35:00
025794,11:46:00,01:14:00
025795,13:32:00,00:15:00
025796,09:56:00,00:54:00
025797,15:30:00,00:48:00
025798,17:23:00,01:54:00
025799,09:49:00,00:49:00
025800,18:19:00,01:39:00
025801,11:12:00,01:15:00
025802,21:31:00,00:57:00
025803,17:03:00,00:46:00
025804,15:23:00,00:14:00
025805,13:49:00,01:59:00
025806,13:00:00,01:07:00
025807,20:12:00,00:46:00
025808,10:14:00,00:18:00
025809,11:11:00,00:52:00
025810,14:20:00,01:40:00
025811,13:53:00,01:36:00
025812,21:06:00,00:30:00
025813,11:31:00,01:10:00
025814,16:58:00,00:48:00
025815,09:08:00,01:00:00
025816,17:29:00,00:37:00
025817,13:58:00,00:25:00
025818,09:36:00,00:08:00
025819,09:34:00,00:03:00
025820,12:12:00,01:12:00
025821,10:05:00,01:15:00
025822,14:38:00,01:53:00
025823,18:21:00,01:05:00
025824,15:03:00,01:40:00
025825,10:20:00,00:05:00
025826,16:31:00,01:51:00
025827,20:14:00,01:10:00
025828,09:45:00,01:32:00
025829,10:01:00,01:02:00
025830,21:56:00,00:20:00
025831,14:32:00,01:47:00
025832,13:22:00,00:55:00
025833,10:23:00,01:50:00
025834,11:07:00,00:14:00
025835,12:04:00,01:48:00
025836,10:00:00,01:34:00
025837,11:41:00,00:48:00
025838,09:57:00,00:52:00
025839,13:42:00,01:19:00
025840,20:43:00,01:35:00
025841,21:01:00,01:11:00
025842,10:17:00,01:52:00
025843,15:41:00,00:39:00
025844,12:22:00,01:55:00
025845,20:31:00,01:21:00
025846,12:29:00,01:42:00
025847,18:22:00,00:20:00
025848,14:31:00,00:33:00
025849,11:34:00,01:52:00
025850,14:09:00,01:12:00
025851,16:49:00,01:28:00
025852,14:09:00,00:43:00
025853,11:49:00,01:18:00
025854,13:14:00,01:17:00
025855,10:03:00,01:03:00
025856,20:05:00,00:28:00
025857,19:55:00,00:28:00
025858,14:09:00,00:18:00
025859,15:13:00,01:07:00
025860,16:40:00,00:14:00
025861,14:16:00,01:32:00
025862,12:01:00,00:55:00
025863,21:25:00,01:45:00
025864,09:19:00,01:27:00
025865,14:59:00,01:51:00
025866,14:54:00,00:28:00
025867,16:08:00,00:47:00
025868,16:11:00,00:57:00
025869,09:47:00,00:40:00
025870,19:17:00,01:22:00
025871,21:42:00,00:24:00
025872,19:52:00,00:54:00
025873,14:16:00,01:28:00
025874,10:32:00,00:01:00
025875,17:20:00,01:13:00
025876,21:20:00,00:05:00
025877,10:18:00,01:48:00
025878,18:17:00,00:43:00
025879,14:47:00,00:19:00
025880,13:31:00,00:09:00
025881,10:09:00,00:43:00
025882,16:49:00,00:15:00
025883,21:48:00,01:20:00
025884,10:15:00,00:26:00
025885,09:59:00,00:25:00
025886,12:21:00,01:06:00
025887,21:36:00,01:16:00
025888,16:45:00,01:24:00
025889,18:58:00,00:34:00
025890,19:48:00,00:36:00
025891,14:39:00,00:25:00
025892,10:48:00,01:19:00
025893,10:20:00,00:56:00
025894,19:54:00,01:56:00
025895,13:48:00,00:28:00
025896,20:60:00,01:08:00
025897,20:07:00,00:11:00
025898,19:33:00,01:23:00
025899,15:03:00,01:12:00
025900,11:29:00,01:44:00
025901,09:48:00,01:46:00
025902,18:06:00,01:28:00
025903,21:21:00,00:57:00
025904,11:31:00,01:00:00
025905,17:17:00,01:20:00
025906,18:20:00,00:33:00
025907,19:59:00,00:46:00
025908,18:19:00,00:16:00
025909,19:17:00,00:28:00
025910,13:33:00,00:31:00
025911,17:44:00,00:51:00
025912,21:25:00,01:52:00
025913,11:03:00,00:31:00
025914,12:32:00,01:46:00
025915,18:46:00,01:48:00
025916,11:34:00,01:60:00
025917,12:00:00,00:14:00
025918,16:59:00,00:40:00
025919,11:50:00,00:19:00
025920,09:26:00,01:10:00
025921,09:46:00,01:23:00
025922,19:42:00,00:57:00
025923,17:40:00,00:12:00
025924,17:16:00,01:27:00
025925,10:60:00,01:02:00
025926,18:58:00,01:12:00
025927,17:30:00,00:01:00
025928,17:50:00,01:19:00
025929,18:28:00,01:58:00
025930,10:41:00,00:30:00
025931,14:49:00,00:07:00
025932,09:54:00,00:15:00
025933,11:13:00,01:60:00
025934,19:22:00,00:02:00
025935,17:53:00,00:30:00
025936,12:51:00,00:60:00
025937,17:05:00,01:48:00
025938,12:53:00,00:45:00
025939,14:01:00,00:37:00
025940,19:12:00,00:29:00
025941,13:21:00,00:05:00
025942,15:57:00,00:54:00
025943,12:53:00,00:23:00
025944,20:09:00,00:23:00
025945,15:23:00,01:02:00
025946,16:11:00,01:48:00
025947,11:51:00,00:53:00
025948,18:17:00,01:30:00
025949,13:03:00,00:11:00
025950,21:52:00,00:36:00
025951,09:53:00,01:16:00
025952,10:39:00,00:11:00
025953,10:43:00,01:21:00
025954,10:41:00,01:48:00
025955,12:48:00,01:39:00
025956,20:46:00,01:03:00
025957,19:11:00,01:30:00
025958,20:04:00,00:31:00
025959,09:33:00,01:48:00
025960,20:10:00,01:39:00
025961,19:15:00,00:57:00
025962,11:27:00,00:48:00
025963,15:06:00,00:16:00
025964,15:15:00,00:23:00
025965,10:39:00,00:18:00
025966,17:43:00,00:58:00
025967,11:42:00,01:00:00
025968,14:25:00,00:08:00
025969,10:26:00,00:44:00
025970,15:50:00,00:57:00
025971,16:19:00,00:52:00
025972,12:18:00,01:34:00
025973,09:44:00,01:56:00
025974,10:42:00,00:30:00
025975,14:04:00,01:38:00
025976,13:19:00,01:47:00
025977,09:01:00,01:00:00
025978,17:07:00,00:51:00
025979,11:57:00,01:58:00
025980,20:59:00,01:04:00
025981,13:35:00,01:07:00
025982,09:05:00,01:53:00
025983,15:38:00,00:25:00
025984,17:46:00,00:00:00
025985,21:04:00,00:36:00
025986,19:03:00,00:56:00
025987,09:53:00,00:37:00
025988,14:42:00,01:51:00
025989,17:24:00,00:51:00
025990,16:42:00,01:19:00
025991,21:03:00,01:18:00
025992,18:41:00,00:09:00
025993,12:16:00,00:39:00
025994,16:03:00,01:28:00
025995,16:00:00,00:48:00
025996,13:24:00,00:14:00
025997,13:19:00,01:04:00
025998,18:35:00,00:18:00
025999,19:46:00,01:01:00
026000,15:04:00,00:47:00
026001,15:22:00,01:34:00
026002,16:40:00,01:29:00
026003,15:39:00,00:51:00
026004,21:17:00,01:36:00
026005,16:23:00,01:56:00
026006,15:20:00,01:23:00
026007,13:29:00,01:01:00
026008,17:46:00,01:45:00
026009,17:57:00,00:50:00
026010,17:57:00,01:50:00
026011,19:31:00,00:25:00
026012,20:50:00,01:46:00
026013,18:24:00,01:28:00
026014,12:38:00,00:22:00
026015,17:16:00,00:47:00
026016,09:29:00,00:16:00
026017,12:36:00,01:42:00
026018,21:42:00,00:39:00
026019,16:14:00,00:32:00
026020,15:58:00,01:06:00
026021,10:42:00,00:14:00
026022,09:60:00,00:09:00
026023,15:01:00,00:31:00
026024,15:55:00,00:36:00
026025,19:29:00,00:04:00
026026,16:09:00,01:45:00
026027,11:48:00,01:34:00
026028,15:07:00,00:56:00
026029,18:27:00,01:00:00
026030,13:11:00,00:12:00
026031,09:21:00,00:60:00
026032,18:05:00,01:13:00
026033,15:11:00,01:22:00
026034,14:35:00,00:02:00
026035,21:01:00,00:11:00
026036,18:26:00,01:55:00
026037,15:12:00,00:47:00
026038,11:37:00,00:59:00
026039,12:52:00,00:22:00
026040,16:22:00,01:46:00
026041,11:01:00,00:23:00
026042,16:03:00,00:49:00
026043,13:25:00,00:04:00
026044,09:14:00,01:54:00
026045,19:54:00,01:29:00
026046,11:55:00,01:32:00
026047,09:40:00,00:27:00
026048,19:48:00,00:37:00
026049,14:42:00,01:13:00
026050,16:48:00,00:36:00
026051,18:56:00,01:09:00
026052,09:57:00,00:06:00
026053,17:11:00,00:53:00
026054,18:48:00,01:49:00
026055,13:57:00,01:55:00
026056,15:29:00,00:53:00
